"","institutionCode","catalogNumber","order","family","genus","scientificName","sex","recordedBy","recordNumber","eventDate","locality","decimalLatitude","decimalLongitude","verbatimElevationInMeters","DEMElevationInMeters","preparations","habitat","burnStatus","basisOfRecord","recordSource","site","county","residuals","percentDeviation"
"197","ASU","ASUVTC002342","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0117",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4495939999999,-110.73868,2088,2088.52079966588,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,3.05726973234648,3.07160913208133
"198","ASU","ASUVTC002344","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0118",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449939,-110.736221,2067,2071.20614581954,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,6.61986516227542,6.65091407227127
"199","ASU","ASUVTC002346","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0119",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449615,-110.738681,2088,2089.04639966596,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,3.58286973242646,3.59967433450248
"200","ASU","ASUVTC002351","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0121",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449778,-110.738137,2091,2092.87407492006,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,4.42808080420237,4.44884966866921
"201","ASU","ASUVTC002353","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0122",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.450637,-110.736768,2064,2065.33032108172,"feces","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,3.72650460677949,3.74398289422172
"202","ASU","ASUVTC002355","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0123",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4506969999999,-110.7368,2063,2064.62995139982,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,4.02028965232118,4.03914586895283
"203","ASU","ASUVTC002357","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0124",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.450487,-110.736588,2060,2065.34871755619,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,7.72151999101519,7.75773595211942
"204","ASU","ASUVTC002359","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0125",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4502889999999,-110.736276,2063,2062.74958033685,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,2.13991858935121,2.14995537077356
"205","ASU","ASUVTC002361","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0126",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449883,-110.736979,2082,2089.8664016602,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,10.3678000913149,10.416427802605
"206","ASU","ASUVTC002363","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0127",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.450591,-110.73669,2061,2064.87744372405,"feces","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,6.25609143143379,6.28543414688475
"207","ASU","ASUVTC002365","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0128",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4496529999999,-110.738424,2094,2090.42130533993,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,-1.00715295825202,1.0118767707144
"208","ASU","ASUVTC002367","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0129",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.448816,-110.737647,2076,2081.13255135158,"feces","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,7.59887814734291,7.63451888592031
"209","ASU","ASUVTC002369","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0130",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4491009999999,-110.737835,2065,2086.66069819621,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,24.0627269938282,24.1755875168709
"210","ASU","ASUVTC002371","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0131",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449677,-110.738312,2088,2090.82800045158,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,5.36447051804642,5.38963129673408
"211","ASU","ASUVTC002373","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0132",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4493179999999,-110.737779,2072,2089.63239698501,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,20.0753426905386,20.1695013316974
"212","ASU","ASUVTC002375","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0133",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4490509999999,-110.737698,2076,2085.91799953367,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,12.3843263294329,12.4424120795405
"213","ASU","ASUVTC002377","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0134",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449451,-110.737698,2074,2091.3344001325,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,19.7890363831457,19.8818521723655
"214","ASU","ASUVTC002379","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0135",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4496639999999,-110.738276,2092,2090.99360045115,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,1.55345160785099,1.56073770476878
"215","ASU","ASUVTC002382","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0136",2023-07-01,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4489919999999,-110.737639,2077,2084.85599953329,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,10.3281716016115,10.3766134448544
"216","ASU","ASUVTC002384","Rodentia","Cricetidae","Sigmodon","Sigmodon ochrognathus","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0140",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449879,-110.738057,2090,2094.12133515098,"feces","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,6.66949576256371,6.70077745313796
"217","ASU","ASUVTC002386","Rodentia","Cricetidae","Sigmodon","Sigmodon ochrognathus","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0141",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4490249999999,-110.737736,2075,2085.44999953385,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,12.9104810570546,12.9710346113215
"218","ASU","ASUVTC002388","Rodentia","Cricetidae","Sigmodon","Sigmodon ochrognathus","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0142",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449885,-110.738003,2089,2094.17199981343,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,7.71431515245493,7.75049732096996
"219","ASU","ASUVTC002390","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0143",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449154,-110.737861,2065,2087.4860616265,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,24.8880904241183,25.0048221188892
"220","ASU","ASUVTC002392","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0144",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4495229999999,-110.737723,2090,2091.76280013244,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,4.31096074402382,4.33118028458177
"221","ASU","ASUVTC002394","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0145",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.4498719999999,-110.738035,2089,2094.07839981326,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,7.62071515228516,7.65645831216336
"222","ASU","ASUVTC002396","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0146",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449643,-110.737352,2083,2092.59289009306,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,12.1001337967332,12.1568866090614
"223","ASU","ASUVTC002398","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin; Liao, Rosie","NSU0147",2023-07-02,"Santa Catalina Mts., Old Mt. Lemmon Rd. 0.917 km E Green Spring",32.449026,-110.73765,2077,2085.46799953376,"ear","Madrean Oak Woodland","burned","MATERIAL_SAMPLE","ASU post-2020","OWN",NA,10.9401716020818,10.9914838864086
"224","ASU","ASUVTC000622","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Rowsey, Dakota M.; Upham, Nathan S.","DMR0024",2021-11-08,"Santa Catalina Mts., Burn scar SE of fork in Mt. Lemmon trail and Mt. Lemmon Sky Center Observatory radio tower",32.439863,-110.789087,2753,2771.45730079232,"ear","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,24.8808771102648,24.9975749726951
"225","ASU","ASUVTC000626","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Rowsey, Dakota M.; Upham, Nathan S.","DMR0028",2021-11-08,"Santa Catalina Mts., Burn scar SE of fork in Mt. Lemmon trail and Mt. Lemmon Sky Center Observatory radio tower",32.439894,-110.788067,2764,2772.77707699989,"feces","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,15.2649513159797,15.3365479554705
"226","ASU","ASUVTC000628","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Rowsey, Dakota M.; Upham, Nathan S.","DMR0029",2021-11-08,"Santa Catalina Mts., Burn scar SE of fork in Mt. Lemmon trail and Mt. Lemmon Sky Center Observatory radio tower",32.439695,-110.788142,2775,2769.21970688766,"feces","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,0.771879201894057,0.775499518513775
"227","ASU","ASUVTC000630","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Rowsey, Dakota M.; Upham, Nathan S.","DMR0030",2021-11-08,"Santa Catalina Mts., Burn scar SE of fork in Mt. Lemmon trail and Mt. Lemmon Sky Center Observatory radio tower",32.43947,-110.788226,2772,2761,"ear","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,-4.46536350344153,4.48630723358081
"228","ASU","ASUVTC000631","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Rowsey, Dakota M.; Upham, Nathan S.","DMR0031",2021-11-08,"Santa Catalina Mts., Burn scar SE of fork in Mt. Lemmon trail and Mt. Lemmon Sky Center Observatory radio tower",32.439618,-110.788232,2759,2768.92021874238,"ear","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,16.3788666956762,16.4556878914864
"229","ASU","ASUVTC001449","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Liao, Rosie; Zamora Chavez, Luisa; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0159",2022-05-15,"Santa Catalina Mts., Bear Wallow NW of Santa Catalina Hwy at Soldiers Peak Rd.",32.425576,-110.740246,2386,2390.15797841975,"ear","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFS",NA,8.43633970868362,8.47590836240818
"230","ASU","ASUVTC001454","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Liao, Rosie; Zamora Chavez, Luisa; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0161",2022-05-15,"Santa Catalina Mts., Bear Wallow NW of Santa Catalina Hwy at Soldiers Peak Rd.",32.425418,-110.740328,2374,2398.61853284179,"ectos","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFS",NA,28.8267508600201,28.9619559089123
"231","ASU","ASUVTC001457","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Liao, Rosie; Zamora Chavez, Luisa; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0162",2022-05-15,"Santa Catalina Mts., Bear Wallow NW of Santa Catalina Hwy at Soldiers Peak Rd.",32.425297,-110.740306,2392,2402.37045889386,"ear","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFS",NA,14.6838918181449,14.7527631356528
"232","ASU","ASUVTC001460","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Liao, Rosie; Zamora Chavez, Luisa; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0164",2022-05-15,"Santa Catalina Mts., Bear Wallow NW of Santa Catalina Hwy at Soldiers Peak Rd.",32.4249969999999,-110.740269,2406,2411.73833856175,"ear","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFS",NA,10.1336053018556,10.1811345779417
"233","ASU","ASUVTC001468","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Liao, Rosie; Zamora Chavez, Luisa; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0166",2022-05-15,"Santa Catalina Mts., Bear Wallow NW of Santa Catalina Hwy at Soldiers Peak Rd.",32.4247939999999,-110.740258,2413,2415.04879943944,"ear","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFS",NA,6.48498308745581,6.51539936501906
"234","ASU","ASUVTC001470","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Liao, Rosie; Zamora Chavez, Luisa; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0167",2022-05-15,"Santa Catalina Mts., Bear Wallow SE of culvert beneath General Hitchcock Hwy.",32.422614,-110.733364,2419.83658371082,2419.83658371082,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFS",NA,4.47614534317552,4.49713964298099
"235","ASU","ASUVTC001477","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Liao, Rosie; Zamora Chavez, Luisa; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0169",2022-05-15,"Santa Catalina Mts., Bear Wallow SE of culvert beneath General Hitchcock Hwy.",32.422614,-110.733364,2419.83658371082,2419.83658371082,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFS",NA,4.47614534317552,4.49713964298099
"236","ASU","ASUVTC001479","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","m","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Liao, Rosie; Zamora Chavez, Luisa; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0170",2022-05-15,"Santa Catalina Mts., Bear Wallow SE of culvert beneath General Hitchcock Hwy.",32.422614,-110.733364,2419.83658371082,2419.83658371082,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFS",NA,4.47614534317552,4.49713964298099
"237","ASU","ASUVTC001481","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Liao, Rosie; Zamora Chavez, Luisa; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0171",2022-05-15,"Santa Catalina Mts., Bear Wallow SE of culvert beneath General Hitchcock Hwy.",32.42268,-110.733845,2423,2422.14915247134,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFS",NA,3.64378884494225,3.66087917369021
"238","ASU","ASUVTC001484","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.; Liao, Rosie; Zamora Chavez, Luisa; Vidaure, Michael; Gilbert, Edward; Kleker, Dorea; Gilbert Kleker, Aven; Luedke, Kory","DMR0172",2022-05-15,"Santa Catalina Mts., Bear Wallow SE of culvert beneath General Hitchcock Hwy.",32.42336,-110.733923,2424,2409.2956233734,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFS",NA,-10.2038949804394,10.2517539336188
"239","ASU","ASUVTC001506","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0021",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4411169999999,-110.786867,2768,2787.99399978807,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,26.5052551943941,26.6295718175842
"240","ASU","ASUVTC001529","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0027",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4412719999999,-110.78746,2773,2787.21399029814,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,20.7544720672569,20.8518160039431
"241","ASU","ASUVTC001541","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0030",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4413539999999,-110.787865,2777,2790.81240623241,"ear","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,20.3762690917615,20.4718391569476
"242","ASU","ASUVTC001543","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0031",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4412719999999,-110.78746,2773,2787.21399029814,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,20.7544720672569,20.8518160039431
"243","ASU","ASUVTC001545","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0032",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4398509999999,-110.788717,2773,2776.11975167282,"feces","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,9.66023344193689,9.70554247940594
"244","ASU","ASUVTC001547","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0033",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4396249999999,-110.788471,2767,2770.90761832076,"feces","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,10.4130284545252,10.461868298743
